DEPNO	LONGITUDE	LATITUDE	COUNTRY	LOCATION	ALLNAMES	COMMODITIES	DEPCLAN	DBNAME	COMPBY	RELDATE	URL	TITLE
807	-108.416667	59.566667	Canada (Saskatchewan)	59.34.00 N -- 108.25.00 W	Radiore Claims; RADIORE Claims Uranium Occurrence; Radiore Uranium Zone No. B-12; Radiore Uranium Zone No. C-1	U; W; Pb	Veins	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp807.html	U-Th-REE deposits & occurrences, v.3.7n
870	-107.790278	59.445833	Canada (Saskatchewan)	59.26.45 N -- 107.47.25 W	Ram	U; Cu	Intrusion-related	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp870.html	U-Th-REE deposits & occurrences, v.3.7n
896	-104.771389	59.319722	Canada (Saskatchewan)	59.19.11 N -- 104.46.17 W	Rapids; Peterson Lake	U; Mo	Intrusion-related	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp896.html	U-Th-REE deposits & occurrences, v.3.7n
1003	-105.151944	56.923611	Canada (Saskatchewan)	56.55.25 N -- 105.09.07 W	Rath Uraniferous Pegmatite; Ballantyne (North) Uraniferous Pegmatite; Pegmatite Lake	U; Th; Mo	Intrusion-related	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp1003.html	U-Th-REE deposits & occurrences, v.3.7n
40004	-103.763463	58.151517	Canada (Saskatchewan)	58.09.05 N -- 103.45.48 W	Raven Uranium Deposit	U	Unconformity-associated	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp40004.html	U-Th-REE deposits & occurrences, v.3.7n
802	-108.392778	59.591667	Canada (Saskatchewan)	59.35.30 N -- 108.23.34 W	Reno Claims Radioactive Zones D and F	U	Veins	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp802.html	U-Th-REE deposits & occurrences, v.3.7n
799	-108.366667	59.512500	Canada (Saskatchewan)	59.30.45 N -- 108.22.00 W	Rex-Cat-Joe	U	Magmatic-anatectic-type	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp799.html	U-Th-REE deposits & occurrences, v.3.7n
910	-104.166667	59.366667	Canada (Saskatchewan)	59.22.00 N -- 104.10.00 W	Rio	U	Intrusion-related	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp910.html	U-Th-REE deposits & occurrences, v.3.7n
819	-108.658333	59.547222	Canada (Saskatchewan)	59.32.50 N -- 108.39.30 W	Rix Athabasca 50-CC1-46; Border Showing; Jim Claims	U	Veins	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp819.html	U-Th-REE deposits & occurrences, v.3.7n
833	-108.747222	59.526389	Canada (Saskatchewan)	59.31.35 N -- 108.44.50 W	Rix Athabasca M.l.; Showing #55	U	Miscellaneous	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp833.html	U-Th-REE deposits & occurrences, v.3.7n
1659	-103.090278	55.573611	Canada (Saskatchewan)	55.34.25 N -- 103.05.25 W	Romuld Island	REE; Th; U	Intrusion-related	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp1659.html	U-Th-REE deposits & occurrences, v.3.7n
693	-105.296667	56.748056	Canada (Saskatchewan)	56.44.53 N -- 105.17.48 W	Rona Uranium; C B S 600 Showing-1; Foster Lake	U; Mo	Intrusion-related	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp693.html	U-Th-REE deposits & occurrences, v.3.7n
687	-105.296667	56.748056	Canada (Saskatchewan)	56.44.53 N -- 105.17.48 W	Rona Uranium; CBS 600 Showing No.1; Global	U; Mo	Intrusion-related	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp687.html	U-Th-REE deposits & occurrences, v.3.7n
402562	-104.038333	58.338333	Canada (Saskatchewan)	58.20.18 N -- 104.02.18 W	Roughrider; Hathor Exploration Limited; East Zone; West Zone; Fareast Zone	U	Unconformity-associated	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp402562.html	U-Th-REE deposits & occurrences, v.3.7n
894	-104.806389	59.400278	Canada (Saskatchewan)	59.24.01 N -- 104.48.23 W	Row; Row Uranium Showing extension; Souter River; West Row; Sun	U; Mo	Intrusion-related	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp894.html	U-Th-REE deposits & occurrences, v.3.7n
988	-103.175000	54.955556	Canada (Saskatchewan)	54.57.20 N -- 103.10.30 W	Roy Claims Nor 1-8; Deschambault Lake Uraniferous Pegmatite	U	Intrusion-related	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp988.html	U-Th-REE deposits & occurrences, v.3.7n
2151	-104.233333	58.050000	Canada (Saskatchewan)	58.03.00 N -- 104.14.00 W	Sand Lake (Studer-Umpherville)	U	Unconformity-associated	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp2151.html	U-Th-REE deposits & occurrences, v.3.7n
990	-105.163889	56.950556	Canada (Saskatchewan)	56.57.02 N -- 105.09.50 W	Sand Lake Area A and Area B; Sand Lake - Zed Lake Showings	U; Th	Intrusion-related	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp990.html	U-Th-REE deposits & occurrences, v.3.7n
1660	-102.305556	58.684167	Canada (Saskatchewan)	58.41.03 N -- 102.18.20 W	Sava Lake	Cu; Zn; Fe; graphite; U; Th; Au; Ag; Mo; Ni	Miscellaneous	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp1660.html	U-Th-REE deposits & occurrences, v.3.7n
663	-103.431111	58.538889	Canada (Saskatchewan)	58.32.20 N -- 103.25.52 W	Scrimes Lake Area; Scrimes Lake Trench	U; Cu	Intrusion-related	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp663.html	U-Th-REE deposits & occurrences, v.3.7n
866	-106.800556	59.247778	Canada (Saskatchewan)	59.14.52 N -- 106.48.02 W	Shasko Bay; CBS 215	Au; Ag; U; Cu; Mo; Pb; Zn	Unconformity-associated	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp866.html	U-Th-REE deposits & occurrences, v.3.7n
1872	-108.394444	59.461111	Canada (Saskatchewan)	59.27.40 N -- 108.23.40 W	Showing 45-sh-10	U	Veins	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp1872.html	U-Th-REE deposits & occurrences, v.3.7n
1826	-108.738889	59.522222	Canada (Saskatchewan)	59.31.20 N -- 108.44.20 W	Showing No 50-CC1-80; Mokta 230-23 and 230-26 Uranium Zones; Amax Athabasca	U	Veins	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp1826.html	U-Th-REE deposits & occurrences, v.3.7n
898	-104.898611	59.309444	Canada (Saskatchewan)	59.18.34 N -- 104.53.55 W	SK; Peterson Lake	U	Intrusion-related	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp898.html	U-Th-REE deposits & occurrences, v.3.7n
785	-108.205556	59.577778	Canada (Saskatchewan)	59.34.40 N -- 108.12.20 W	Skully Lake Uranium Showing; ROS Claims	U	Veins	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp785.html	U-Th-REE deposits & occurrences, v.3.7n
40072	-108.691774	59.570888	Canada (Saskatchewan)	59.34.15 N -- 108.41.30 W	Smitty Uranium Mine; Smitty U Showing; Rix U Showing No. 27; Boom Lake Showing Adit or '62 Zone; West U Zone (extension of the 62 Zone)	U; Cu; Zn; Pb	Veins	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp40072.html	U-Th-REE deposits & occurrences, v.3.7n
702	-107.042500	56.117500	Canada (Saskatchewan)	56.07.03 N -- 107.02.33 W	Soaring Lake; CBS 2890	U	Intrusion-related	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp702.html	U-Th-REE deposits & occurrences, v.3.7n
2297	-109.558333	58.427778	Canada (Saskatchewan)	58.25.40 N -- 109.33.30 W	Sophie	U	Veins	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp2297.html	U-Th-REE deposits & occurrences, v.3.7n
1005	-105.192778	56.903333	Canada (Saskatchewan)	56.54.12 N -- 105.11.34 W	South Pipe Lake Uranium; Pipe Lake South	U; Th	Intrusion-related	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp1005.html	U-Th-REE deposits & occurrences, v.3.7n
670	-103.603333	59.656111	Canada (Saskatchewan)	59.39.22 N -- 103.36.12 W	Spindel Lake C Zone	U; Mo; Cu; REE; Th	Intrusion-related	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp670.html	U-Th-REE deposits & occurrences, v.3.7n
679	-104.425000	55.290278	Canada (Saskatchewan)	55.17.25 N -- 104.25.30 W	Split Lake U Zone; Tongue U Zone; Plug U Zone; Ridge U Zone; East U Zone; West U Zone; Hub 1-10 & Hub 15-21	U; REE	Intrusion-related	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp679.html	U-Th-REE deposits & occurrences, v.3.7n
659	-103.435000	58.322778	Canada (Saskatchewan)	58.19.22 N -- 103.26.06 W	Spurjack Island Trench No.1; Drill Hole 11 SJ-3	U; Mo	Synmetamorphic/Metamorphosed	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp659.html	U-Th-REE deposits & occurrences, v.3.7n
660	-103.434722	58.323056	Canada (Saskatchewan)	58.19.23 N -- 103.26.05 W	Spurjack Island Trench No.2	U	Synmetamorphic/Metamorphosed	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp660.html	U-Th-REE deposits & occurrences, v.3.7n
826	-108.663889	59.569444	Canada (Saskatchewan)	59.34.10 N -- 108.39.50 W	St. Michael Uranium Mines Ltd.	U	Miscellaneous	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp826.html	U-Th-REE deposits & occurrences, v.3.7n
40027	-108.897806	59.329837	Canada (Saskatchewan)	59.19.47 N -- 108.53.52 W	Stewart Island Uranium Showing; Main, West, East, and Far East Zones or Lenses	U	Unconformity-associated	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp40027.html	U-Th-REE deposits & occurrences, v.3.7n
815	-108.830000	59.551944	Canada (Saskatchewan)	59.33.07 N -- 108.49.48 W	Strand	U	Miscellaneous	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp815.html	U-Th-REE deposits & occurrences, v.3.7n
849	-108.437500	59.579167	Canada (Saskatchewan)	59.34.45 N -- 108.26.15 W	STRIKE Claims Exploration Adit; Strike Uranium Zone No. 7; Strike Claim Group	U	Veins	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp849.html	U-Th-REE deposits & occurrences, v.3.7n
40014	-103.803471	58.263747	Canada (Saskatchewan)	58.15.49 N -- 103.48.12 W	Sue Uranium Deposits; Sue A, B, C, D (CQ) and E deposits; McLean Lake Project	U; Ni; Co; As; Cu; Pb	Unconformity-associated	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp40014.html	U-Th-REE deposits & occurrences, v.3.7n
1849	-108.887500	59.700000	Canada (Saskatchewan)	59.42.00 N -- 108.53.15 W	Surprise Creek; Pitcho; Eva; Rod; Jon	U	Veins	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp1849.html	U-Th-REE deposits & occurrences, v.3.7n
703	-107.691111	56.359722	Canada (Saskatchewan)	56.21.35 N -- 107.41.28 W	SYME Claims Uranium; CBS 821	U	Intrusion-related	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp703.html	U-Th-REE deposits & occurrences, v.3.7n
712	-109.650000	58.436111	Canada (Saskatchewan)	58.26.10 N -- 109.39.00 W	T-15N Uranium Zone; A6 North Uranium Zone; Numac-1	U	Unconformity-associated	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp712.html	U-Th-REE deposits & occurrences, v.3.7n
713	-109.527778	58.362500	Canada (Saskatchewan)	58.21.45 N -- 109.31.40 W	T-9N Uranium Zone; A6 North Uranium Zone; Numac-2	U	Unconformity-associated	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp713.html	U-Th-REE deposits & occurrences, v.3.7n
888	-105.068889	59.287500	Canada (Saskatchewan)	59.17.15 N -- 105.04.08 W	Tag & Tap	U	Magmatic-anatectic-type	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp888.html	U-Th-REE deposits & occurrences, v.3.7n
1825	-108.518611	59.569444	Canada (Saskatchewan)	59.34.10 N -- 108.31.07 W	Tam South	U	Veins	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp1825.html	U-Th-REE deposits & occurrences, v.3.7n
855	-109.067500	59.538889	Canada (Saskatchewan)	59.32.20 N -- 109.04.03 W	Tena Group Adit; Consolidated Beta Gamma Zone 1; Mokta 307-1	U	Veins	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp855.html	U-Th-REE deposits & occurrences, v.3.7n
1686	-109.200000	59.700000	Canada (Saskatchewan)	59.42.00 N -- 109.12.00 W	Thluicho Lake	U; Cu	Veins	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp1686.html	U-Th-REE deposits & occurrences, v.3.7n
1995	-104.550000	58.080556	Canada (Saskatchewan)	58.04.50 N -- 104.33.00 W	Tibia Lake / Waterbury Lake	U; Ni; Co; As	Unconformity-associated	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp1995.html	U-Th-REE deposits & occurrences, v.3.7n
1057	-106.867500	56.084722	Canada (Saskatchewan)	56.05.05 N -- 106.52.03 W	Tinco Lake Radioactive Pegmatite; Tinco Lake Anomaly No 101	U; REE; Th; Nb; Ta; Co	Intrusion-related	Canadian U-Th-REE deposits and occurrences	S.S. Gandhi, N. Prasad, L.B. Chorlton, C. Richer and D.R. Lentz	2015-11-27	Y:\ChurchillProject\Uranium\Open File 7854\Data321\Geospatial_Data\dg\dp1057.html	U-Th-REE deposits & occurrences, v.3.7n
